NAME,GVKEY,YEAR,name,ein
WESTON ROY F INC ,11442,2001,,.
WESTWOOD ONE INC ,11450,1994,WESTWOOD ONE INC  -OLD,95-3980449
WESTWOOD ONE INC ,11450,1995,WESTWOOD ONE INC  -OLD,95-3980449
WESTWOOD ONE INC ,11450,1996,WESTWOOD ONE INC  -OLD,95-3980449
WESTWOOD ONE INC ,11450,1997,WESTWOOD ONE INC  -OLD,95-3980449
WESTWOOD ONE INC ,11450,1998,WESTWOOD ONE INC  -OLD,95-3980449
WESTWOOD ONE INC ,11450,1999,WESTWOOD ONE INC  -OLD,95-3980449
WESTWOOD ONE INC ,11450,2000,WESTWOOD ONE INC  -OLD,95-3980449
WESTWOOD ONE INC ,11450,2001,WESTWOOD ONE INC  -OLD,95-3980449
WESTWOOD ONE INC ,11450,2002,WESTWOOD ONE INC  -OLD,95-3980449
WEYENBERG SHOE MANUFACTURING CO ,11455,1995,WEYCO GROUP INC,39-0702200
WEYENBERG SHOE MANUFACTURING CO ,11455,1996,WEYCO GROUP INC,39-0702200
WEYENBERG SHOE MANUFACTURING CO ,11455,1997,WEYCO GROUP INC,39-0702200
WEYENBERG SHOE MANUFACTURING CO ,11455,1998,WEYCO GROUP INC,39-0702200
WEYENBERG SHOE MANUFACTURING CO ,11455,1999,WEYCO GROUP INC,39-0702200
WEYENBERG SHOE MANUFACTURING CO ,11455,2000,WEYCO GROUP INC,39-0702200
WEYENBERG SHOE MANUFACTURING CO ,11455,2001,WEYCO GROUP INC,39-0702200
WEYENBERG SHOE MANUFACTURING CO ,11455,2002,WEYCO GROUP INC,39-0702200
WILEY JOHN & SONS INC ,11499,1994,WILEY (JOHN) & SONS  -CL A,13-5593032
WILEY JOHN & SONS INC ,11499,1995,WILEY (JOHN) & SONS  -CL A,13-5593032
WILEY JOHN & SONS INC ,11499,1996,WILEY (JOHN) & SONS  -CL A,13-5593032
WILEY JOHN & SONS INC ,11499,1997,WILEY (JOHN) & SONS  -CL A,13-5593032
WILEY JOHN & SONS INC ,11499,1998,WILEY (JOHN) & SONS  -CL A,13-5593032
WILEY JOHN & SONS INC ,11499,1999,WILEY (JOHN) & SONS  -CL A,13-5593032
WILEY JOHN & SONS INC ,11499,2000,WILEY (JOHN) & SONS  -CL A,13-5593032
WILEY JOHN & SONS INC ,11499,2001,WILEY (JOHN) & SONS  -CL A,13-5593032
WILEY JOHN & SONS INC ,11499,2002,WILEY (JOHN) & SONS  -CL A,13-5593032
Wrigley ,11609,1994,WRIGLEY (WM) JR CO,36-1988190
Wrigley ,11609,1995,WRIGLEY (WM) JR CO,36-1988190
Wrigley ,11609,1996,WRIGLEY (WM) JR CO,36-1988190
Wrigley ,11609,1997,WRIGLEY (WM) JR CO,36-1988190
Wrigley ,11609,1998,WRIGLEY (WM) JR CO,36-1988190
Wrigley ,11609,1999,WRIGLEY (WM) JR CO,36-1988190
Wrigley ,11609,2000,WRIGLEY (WM) JR CO,36-1988190
Wrigley ,11609,2001,WRIGLEY (WM) JR CO,36-1988190
Wrigley ,11609,2002,WRIGLEY (WM) JR CO,36-1988190
OSHKOSH TRUCK CORP ,11721,1993,OSHKOSH CORP,39-0520270
OSHKOSH TRUCK CORP ,11721,1994,OSHKOSH CORP,39-0520270
OSHKOSH TRUCK CORP ,11721,1995,OSHKOSH CORP,39-0520270
OSHKOSH TRUCK CORP ,11721,1996,OSHKOSH CORP,39-0520270
OSHKOSH TRUCK CORP ,11721,1997,OSHKOSH CORP,39-0520270
OSHKOSH TRUCK CORP ,11721,1998,OSHKOSH CORP,39-0520270
OSHKOSH TRUCK CORP ,11721,1999,OSHKOSH CORP,39-0520270
OSHKOSH TRUCK CORP ,11721,2000,OSHKOSH CORP,39-0520270
OSHKOSH TRUCK CORP ,11721,2001,OSHKOSH CORP,39-0520270
OSHKOSH TRUCK CORP ,11721,2002,OSHKOSH CORP,39-0520270
Chambers Development ,11808,1994,CHAMBERS DEVELOPMENT  -CL A,25-1214958
ALL AMERICAN TELEVISION INC ,11823,1995,ALL AMERICAN COMMUNICATIONS,95-3803222
ALL AMERICAN TELEVISION INC ,11823,1996,ALL AMERICAN COMMUNICATIONS,95-3803222
ALL AMERICAN TELEVISION INC ,11823,1997,ALL AMERICAN COMMUNICATIONS,95-3803222
BEN & JERRYS HOMEMADE INC ,11902,1995,BEN & JERRY'S HOMEMDE  -CL A,03-0267543
BEN & JERRYS HOMEMADE INC ,11902,1996,BEN & JERRY'S HOMEMDE  -CL A,03-0267543
BEN & JERRYS HOMEMADE INC ,11902,1997,BEN & JERRY'S HOMEMDE  -CL A,03-0267543
BEN & JERRYS HOMEMADE INC ,11902,1998,BEN & JERRY'S HOMEMDE  -CL A,03-0267543
BEN & JERRYS HOMEMADE INC ,11902,1999,BEN & JERRY'S HOMEMDE  -CL A,03-0267543
CATHETER CORP AMER ,11930,1995,CCA INDUSTRIES INC,04-2795439
CATHETER CORP AMER ,11930,1996,CCA INDUSTRIES INC,04-2795439
CATHETER CORP AMER ,11930,1997,CCA INDUSTRIES INC,04-2795439
CATHETER CORP AMER ,11930,1998,CCA INDUSTRIES INC,04-2795439
CATHETER CORP AMER ,11930,1999,CCA INDUSTRIES INC,04-2795439
CATHETER CORP AMER ,11930,2000,CCA INDUSTRIES INC,04-2795439
CATHETER CORP AMER ,11930,2001,CCA INDUSTRIES INC,04-2795439
CATHETER CORP AMER ,11930,2002,CCA INDUSTRIES INC,04-2795439
Century Communications Corp ,12102,1995,CENTURY COMMUN  -CL A,06-1158179
Century Communications Corp ,12102,1996,CENTURY COMMUN  -CL A,06-1158179
Century Communications Corp ,12102,1997,CENTURY COMMUN  -CL A,06-1158179
Century Communications Corp ,12102,1998,CENTURY COMMUN  -CL A,06-1158179
ADVANTA CORP ,12108,1994,ADVANTA CORP  -CL B,23-1462070
ADVANTA CORP ,12108,1995,ADVANTA CORP  -CL B,23-1462070
ADVANTA CORP ,12108,1996,ADVANTA CORP  -CL B,23-1462070
ADVANTA CORP ,12108,1997,ADVANTA CORP  -CL B,23-1462070
ADVANTA CORP ,12108,1998,ADVANTA CORP  -CL B,23-1462070
ADVANTA CORP ,12108,1999,ADVANTA CORP  -CL B,23-1462070
ADVANTA CORP ,12108,2000,ADVANTA CORP  -CL B,23-1462070
ADVANTA CORP ,12108,2001,ADVANTA CORP  -CL B,23-1462070
ADVANTA CORP ,12108,2002,ADVANTA CORP  -CL B,23-1462070
PACIFICARE HEALTH SYSTEMS INC ,12126,1995,PACIFICARE HEALTH SYSTEMS,95-4591529
PACIFICARE HEALTH SYSTEMS INC ,12126,1996,PACIFICARE HEALTH SYSTEMS,95-4591529
PACIFICARE HEALTH SYSTEMS INC ,12126,1997,PACIFICARE HEALTH SYSTEMS,95-4591529
PACIFICARE HEALTH SYSTEMS INC ,12126,1998,PACIFICARE HEALTH SYSTEMS,95-4591529
PACIFICARE HEALTH SYSTEMS INC ,12126,1999,PACIFICARE HEALTH SYSTEMS,95-4591529
COSMETIC & FRAGRANCE CONC INC ,12270,1995,COSMETIC CENTER INC  -CL C,52-1266697
COSMETIC & FRAGRANCE CONC INC ,12270,1996,COSMETIC CENTER INC  -CL C,52-1266697
COSMETIC & FRAGRANCE CONC INC ,12270,1997,COSMETIC CENTER INC  -CL C,52-1266697
INFINITY BROADCASTING CORP NEW ,12293,1994,INFINITY BROADCASTING  -CL A,13-2766282
INFINITY BROADCASTING CORP NEW ,12293,1995,INFINITY BROADCASTING  -CL A,13-2766282
INFINITY BROADCASTING CORP NEW ,12293,1996,INFINITY BROADCASTING  -CL A,13-2766282
HELLER FINANCIAL INC ,12317,1999,HELLER FINANCIAL INC,36-1208070
HELLER FINANCIAL INC ,12317,2000,HELLER FINANCIAL INC,36-1208070
HELLER FINANCIAL INC ,12317,2001,HELLER FINANCIAL INC,36-1208070
Hudson Foods ,12409,1994,HUDSON FOODS INC  -CL A,71-0427616
Hudson Foods ,12409,1996,HUDSON FOODS INC  -CL A,71-0427616
Hudson Foods ,12409,1997,HUDSON FOODS INC  -CL A,71-0427616
CELLULAR COMMUNICATIONS INC NEW ,12437,1995,CELLULAR COMMUN INC  -CL A,13-3587667
CELLULAR COMMUNICATIONS INC NEW ,12437,1996,CELLULAR COMMUN INC  -CL A,13-3587667
GARTNER GROUP INC NEW ,12441,1995,GARTNER INC,04-3099750
GARTNER GROUP INC NEW ,12441,1996,GARTNER INC,04-3099750
GARTNER GROUP INC NEW ,12441,1999,GARTNER INC,04-3099750
GARTNER GROUP INC NEW ,12441,2000,GARTNER INC,04-3099750
WATTS INDUSTRIES INC ,12445,1995,WATTS WATER TECHNOLOGIES INC,04-2916536
WATTS INDUSTRIES INC ,12445,1996,WATTS WATER TECHNOLOGIES INC,04-2916536
WATTS INDUSTRIES INC ,12445,1997,WATTS WATER TECHNOLOGIES INC,04-2916536
WATTS INDUSTRIES INC ,12445,1998,WATTS WATER TECHNOLOGIES INC,04-2916536
WATTS INDUSTRIES INC ,12445,1999,WATTS WATER TECHNOLOGIES INC,04-2916536
WATTS INDUSTRIES INC ,12445,2000,WATTS WATER TECHNOLOGIES INC,04-2916536
WATTS INDUSTRIES INC ,12445,2001,WATTS WATER TECHNOLOGIES INC,04-2916536
WATTS INDUSTRIES INC ,12445,2002,WATTS WATER TECHNOLOGIES INC,04-2916536
LEVITZ FURNITURE INC ,12474,1995,LEVITZ FURNITURE INC  -VTG,23-2351830
LEVITZ FURNITURE INC ,12474,1996,LEVITZ FURNITURE INC  -VTG,23-2351830
LEVITZ FURNITURE INC ,12474,1997,LEVITZ FURNITURE INC  -VTG,23-2351830
LEVITZ FURNITURE INC ,12474,1998,LEVITZ FURNITURE INC  -VTG,23-2351830
LEVITZ FURNITURE INC ,12474,1999,LEVITZ FURNITURE INC  -VTG,23-2351830
LEVITZ FURNITURE INC ,12474,2000,LEVITZ FURNITURE INC  -VTG,23-2351830
ADELPHIA COMMUNICATIONS CORP ,12484,1992,ADELPHIA COMMUN  -CL A,23-2417713
ADELPHIA COMMUNICATIONS CORP ,12484,1993,ADELPHIA COMMUN  -CL A,23-2417713
ADELPHIA COMMUNICATIONS CORP ,12484,1994,ADELPHIA COMMUN  -CL A,23-2417713
ADELPHIA COMMUNICATIONS CORP ,12484,1995,ADELPHIA COMMUN  -CL A,23-2417713
ADELPHIA COMMUNICATIONS CORP ,12484,1996,ADELPHIA COMMUN  -CL A,23-2417713
ADELPHIA COMMUNICATIONS CORP ,12484,1997,ADELPHIA COMMUN  -CL A,23-2417713
ADELPHIA COMMUNICATIONS CORP ,12484,1998,ADELPHIA COMMUN  -CL A,23-2417713
ADELPHIA COMMUNICATIONS CORP ,12484,1999,ADELPHIA COMMUN  -CL A,23-2417713
ADELPHIA COMMUNICATIONS CORP ,12484,2000,ADELPHIA COMMUN  -CL A,23-2417713
ADELPHIA COMMUNICATIONS CORP ,12484,2001,ADELPHIA COMMUN  -CL A,23-2417713
Cablevision ,12485,1994,ALTICE USA INC,38-3980194
CABLEVISION SYSTEMS CORP ,12485,1995,ALTICE USA INC,38-3980194
CABLEVISION SYSTEMS CORP ,12485,1996,ALTICE USA INC,38-3980194
CABLEVISION SYSTEMS CORP ,12485,1997,ALTICE USA INC,38-3980194
CABLEVISION SYSTEMS CORP ,12485,1998,ALTICE USA INC,38-3980194
CABLEVISION SYSTEMS CORP ,12485,1999,ALTICE USA INC,38-3980194
CABLEVISION SYSTEMS CORP ,12485,2000,ALTICE USA INC,38-3980194
CARMIKE CINEMAS INC ,12669,1995,CARMIKE CINEMAS INC,58-1469127
CARMIKE CINEMAS INC ,12669,1996,CARMIKE CINEMAS INC,58-1469127
CARMIKE CINEMAS INC ,12669,1997,CARMIKE CINEMAS INC,58-1469127
CARMIKE CINEMAS INC ,12669,1998,CARMIKE CINEMAS INC,58-1469127
CARMIKE CINEMAS INC ,12669,1999,CARMIKE CINEMAS INC,58-1469127
CARMIKE CINEMAS INC ,12669,2000,CARMIKE CINEMAS INC,58-1469127
CARMIKE CINEMAS INC ,12669,2001,CARMIKE CINEMAS INC,58-1469127
Home Shopping Network ,12672,1994,HOME SHOPPING NETWORK,59-2649518
Home Shopping Network ,12672,1995,HOME SHOPPING NETWORK,59-2649518
Home Shopping Network ,12672,1996,HOME SHOPPING NETWORK,59-2649518
PILGRIMS PRIDE CORP ,12785,1999,PILGRIM'S PRIDE CORP,75-1285071
PILGRIMS PRIDE CORP ,12785,2000,PILGRIM'S PRIDE CORP,75-1285071
PILGRIMS PRIDE CORP ,12785,2001,PILGRIM'S PRIDE CORP,75-1285071
PILGRIMS PRIDE CORP ,12785,2002,PILGRIM'S PRIDE CORP,75-1285071
WESTON ROY F INC NEW ,12805,1995,WESTON (ROY F)  -SER A,23-1501990
WESTON ROY F INC NEW ,12805,1996,WESTON (ROY F)  -SER A,23-1501990
WESTON ROY F INC NEW ,12805,1997,WESTON (ROY F)  -SER A,23-1501990
WESTON ROY F INC NEW ,12805,1998,WESTON (ROY F)  -SER A,23-1501990
WESTON ROY F INC NEW ,12805,1999,WESTON (ROY F)  -SER A,23-1501990
WESTON ROY F INC NEW ,12805,2000,WESTON (ROY F)  -SER A,23-1501990
WESTON ROY F INC NEW ,12805,2001,WESTON (ROY F)  -SER A,23-1501990
PULITZER PUBLISHING CO ,12827,1995,PULITZER INC,43-1819711
PULITZER PUBLISHING CO ,12827,1996,PULITZER INC,43-1819711
PULITZER PUBLISHING CO ,12827,1997,PULITZER INC,43-1819711
PULITZER PUBLISHING CO ,12827,1998,PULITZER INC,43-1819711
PULITZER PUBLISHING CO ,12827,1999,PULITZER INC,43-1819711
PULITZER PUBLISHING CO ,12827,2000,PULITZER INC,43-1819711
PULITZER PUBLISHING CO ,12827,2001,PULITZER INC,43-1819711
PULITZER PUBLISHING CO ,12827,2002,PULITZER INC,43-1819711
INGLES MARKETS INC ,12972,1995,INGLES MARKETS INC  -CL A,56-0846267
INGLES MARKETS INC ,12972,1996,INGLES MARKETS INC  -CL A,56-0846267
INGLES MARKETS INC ,12972,1997,INGLES MARKETS INC  -CL A,56-0846267
INGLES MARKETS INC ,12972,1998,INGLES MARKETS INC  -CL A,56-0846267
INGLES MARKETS INC ,12972,1999,INGLES MARKETS INC  -CL A,56-0846267
INGLES MARKETS INC ,12972,2000,INGLES MARKETS INC  -CL A,56-0846267
INGLES MARKETS INC ,12972,2001,INGLES MARKETS INC  -CL A,56-0846267
INGLES MARKETS INC ,12972,2002,INGLES MARKETS INC  -CL A,56-0846267
CLARK DICK PRODTNS INC ,12977,1995,CLARK (DICK) PRODUCTIONS INC,23-2038115
CLARK DICK PRODTNS INC ,12977,1996,CLARK (DICK) PRODUCTIONS INC,23-2038115
CLARK DICK PRODTNS INC ,12977,1997,CLARK (DICK) PRODUCTIONS INC,23-2038115
CLARK DICK PRODTNS INC ,12977,1998,CLARK (DICK) PRODUCTIONS INC,23-2038115
CLARK DICK PRODTNS INC ,12977,1999,CLARK (DICK) PRODUCTIONS INC,23-2038115
CLARK DICK PRODTNS INC ,12977,2000,CLARK (DICK) PRODUCTIONS INC,23-2038115
CLARK DICK PRODTNS INC ,12977,2001,CLARK (DICK) PRODUCTIONS INC,23-2038115
CLARK DICK PRODTNS INC ,12977,2002,CLARK (DICK) PRODUCTIONS INC,23-2038115
BALDWIN TECHNOLOGY INC ,12992,1994,BALDWIN TECHNOLOGY CO  -CL A,13-3258160
BALDWIN TECHNOLOGY INC ,12992,1995,BALDWIN TECHNOLOGY CO  -CL A,13-3258160
BALDWIN TECHNOLOGY INC ,12992,1996,BALDWIN TECHNOLOGY CO  -CL A,13-3258160
BALDWIN TECHNOLOGY INC ,12992,1997,BALDWIN TECHNOLOGY CO  -CL A,13-3258160
BALDWIN TECHNOLOGY INC ,12992,1998,BALDWIN TECHNOLOGY CO  -CL A,13-3258160
BALDWIN TECHNOLOGY INC ,12992,1999,BALDWIN TECHNOLOGY CO  -CL A,13-3258160
BALDWIN TECHNOLOGY INC ,12992,2000,BALDWIN TECHNOLOGY CO  -CL A,13-3258160
BALDWIN TECHNOLOGY INC ,12992,2001,BALDWIN TECHNOLOGY CO  -CL A,13-3258160
BALDWIN TECHNOLOGY INC ,12992,2002,BALDWIN TECHNOLOGY CO  -CL A,13-3258160
NYCOR INC ,13008,1995,NYCOR INC,22-2748564
NYCOR INC ,13008,1996,NYCOR INC,22-2748564
Fruit of the Loom ,13099,1994,FRUIT OF THE LOOM LTD  -CL A,.
Fruit of the Loom ,13099,1995,FRUIT OF THE LOOM LTD  -CL A,.
Fruit of the Loom ,13099,1996,FRUIT OF THE LOOM LTD  -CL A,.
Fruit of the Loom ,13099,1997,FRUIT OF THE LOOM LTD  -CL A,.
Fruit of the Loom ,13099,1998,FRUIT OF THE LOOM LTD  -CL A,.
Fruit of the Loom ,13099,1999,FRUIT OF THE LOOM LTD  -CL A,.
ECOLOGY & ENVIRONMENT INC ,13128,1995,ECOLOGY AND ENVIRONMENT INC,16-0971022
ECOLOGY & ENVIRONMENT INC ,13128,1996,ECOLOGY AND ENVIRONMENT INC,16-0971022
ECOLOGY & ENVIRONMENT INC ,13128,1997,ECOLOGY AND ENVIRONMENT INC,16-0971022
ECOLOGY & ENVIRONMENT INC ,13128,1998,ECOLOGY AND ENVIRONMENT INC,16-0971022
ECOLOGY & ENVIRONMENT INC ,13128,1999,ECOLOGY AND ENVIRONMENT INC,16-0971022
ECOLOGY & ENVIRONMENT INC ,13128,2000,ECOLOGY AND ENVIRONMENT INC,16-0971022
ECOLOGY & ENVIRONMENT INC ,13128,2001,ECOLOGY AND ENVIRONMENT INC,16-0971022
ECOLOGY & ENVIRONMENT INC ,13128,2002,ECOLOGY AND ENVIRONMENT INC,16-0971022
CANNON EXPRESS INC ,13201,1995,CANNON EXPRESS INC,71-0650141
CANNON EXPRESS INC ,13201,1996,CANNON EXPRESS INC,71-0650141
NATIONAL STEEL CORP ,13351,1994,NATIONAL STEEL CORP  -CL B,25-0687210
NATIONAL STEEL CORP ,13351,1995,NATIONAL STEEL CORP  -CL B,25-0687210
NATIONAL STEEL CORP ,13351,1996,NATIONAL STEEL CORP  -CL B,25-0687210
NATIONAL STEEL CORP ,13351,1997,NATIONAL STEEL CORP  -CL B,25-0687210
NATIONAL STEEL CORP ,13351,1998,NATIONAL STEEL CORP  -CL B,25-0687210
NATIONAL STEEL CORP ,13351,1999,NATIONAL STEEL CORP  -CL B,25-0687210
NATIONAL STEEL CORP ,13351,2000,NATIONAL STEEL CORP  -CL B,25-0687210
NATIONAL STEEL CORP ,13351,2001,NATIONAL STEEL CORP  -CL B,25-0687210
NATIONAL STEEL CORP ,13351,2002,NATIONAL STEEL CORP  -CL B,25-0687210
AUDIOVOX CORP ,13354,1994,VOXX INTERNATIONAL CORP,13-1964841
AUDIOVOX CORP ,13354,1995,VOXX INTERNATIONAL CORP,13-1964841
AUDIOVOX CORP ,13354,1996,VOXX INTERNATIONAL CORP,13-1964841
AUDIOVOX CORP ,13354,1997,VOXX INTERNATIONAL CORP,13-1964841
AUDIOVOX CORP ,13354,1998,VOXX INTERNATIONAL CORP,13-1964841
AUDIOVOX CORP ,13354,1999,VOXX INTERNATIONAL CORP,13-1964841
AUDIOVOX CORP ,13354,2000,VOXX INTERNATIONAL CORP,13-1964841
AUDIOVOX CORP ,13354,2001,VOXX INTERNATIONAL CORP,13-1964841
AUDIOVOX CORP ,13354,2002,VOXX INTERNATIONAL CORP,13-1964841
GENERAL COMMUNICATION INC ,13375,1995,GCI LIBERTY INC -OLD,92-0072737
GENERAL COMMUNICATION INC ,13375,1996,GCI LIBERTY INC -OLD,92-0072737
GENERAL COMMUNICATION INC ,13375,1997,GCI LIBERTY INC -OLD,92-0072737
GENERAL COMMUNICATION INC ,13375,1998,GCI LIBERTY INC -OLD,92-0072737
GENERAL COMMUNICATION INC ,13375,1999,GCI LIBERTY INC -OLD,92-0072737
GENERAL COMMUNICATION INC ,13375,2000,GCI LIBERTY INC -OLD,92-0072737
GENERAL COMMUNICATION INC ,13375,2001,GCI LIBERTY INC -OLD,92-0072737
GENERAL COMMUNICATION INC ,13375,2002,GCI LIBERTY INC -OLD,92-0072737
Calgon Copper ,13406,1994,CALGON CARBON CORP,25-0530110
BERRY PETROLEUM CO ,13431,1995,BERRY CORP,81-5410470
BERRY PETROLEUM CO ,13431,1996,BERRY CORP,81-5410470
BERRY PETROLEUM CO ,13431,1997,BERRY CORP,81-5410470
BERRY PETROLEUM CO ,13431,1998,BERRY CORP,81-5410470
BERRY PETROLEUM CO ,13431,1999,BERRY CORP,81-5410470
BERRY PETROLEUM CO ,13431,2000,BERRY CORP,81-5410470
BERRY PETROLEUM CO ,13431,2001,BERRY CORP,81-5410470
BERRY PETROLEUM CO ,13431,2002,BERRY CORP,81-5410470
H O H WATER TECHNOLOGY CORP ,13472,1996,MICRO IMAGING TECHNOLOGY INC,33-0056212
H O H WATER TECHNOLOGY CORP ,13472,1997,MICRO IMAGING TECHNOLOGY INC,33-0056212
H O H WATER TECHNOLOGY CORP ,13472,1999,MICRO IMAGING TECHNOLOGY INC,33-0056212
H O H WATER TECHNOLOGY CORP ,13472,2000,MICRO IMAGING TECHNOLOGY INC,33-0056212
H O H WATER TECHNOLOGY CORP ,13472,2001,MICRO IMAGING TECHNOLOGY INC,33-0056212
H O H WATER TECHNOLOGY CORP ,13472,2002,MICRO IMAGING TECHNOLOGY INC,33-0056212
TIMBERLAND CO ,13554,1995,TIMBERLAND CO  -CL A,02-0312554
TIMBERLAND CO ,13554,1996,TIMBERLAND CO  -CL A,02-0312554
TIMBERLAND CO ,13554,1997,TIMBERLAND CO  -CL A,02-0312554
TIMBERLAND CO ,13554,1998,TIMBERLAND CO  -CL A,02-0312554
TIMBERLAND CO ,13554,1999,TIMBERLAND CO  -CL A,02-0312554
TIMBERLAND CO ,13554,2000,TIMBERLAND CO  -CL A,02-0312554
TIMBERLAND CO ,13554,2001,TIMBERLAND CO  -CL A,02-0312554
TIMBERLAND CO ,13554,2002,TIMBERLAND CO  -CL A,02-0312554
ABIOMED INC ,13619,1995,ABIOMED INC,04-2743260
ABIOMED INC ,13619,1996,ABIOMED INC,04-2743260
McCaw Cellular ,13644,1994,,.
ATLANTIS GROUP INC ,13680,1995,ATLANTIS PLASTICS INC,06-1088270
ATLANTIS GROUP INC ,13680,1996,ATLANTIS PLASTICS INC,06-1088270
ATLANTIS GROUP INC ,13680,1997,ATLANTIS PLASTICS INC,06-1088270
ATLANTIS GROUP INC ,13680,1998,ATLANTIS PLASTICS INC,06-1088270
ATLANTIS GROUP INC ,13680,1999,ATLANTIS PLASTICS INC,06-1088270
ATLANTIS GROUP INC ,13680,2000,ATLANTIS PLASTICS INC,06-1088270
ATLANTIS GROUP INC ,13680,2001,ATLANTIS PLASTICS INC,06-1088270
ATLANTIS GROUP INC ,13680,2002,ATLANTIS PLASTICS INC,06-1088270
STEVENS GRAPHICS CORP ,13699,1995,STEVENS INTL INC  -SER A COM,75-2159407
STEVENS GRAPHICS CORP ,13699,1996,STEVENS INTL INC  -SER A COM,75-2159407
STEVENS GRAPHICS CORP ,13699,1997,STEVENS INTL INC  -SER A COM,75-2159407
STEVENS GRAPHICS CORP ,13699,1998,STEVENS INTL INC  -SER A COM,75-2159407
STEVENS GRAPHICS CORP ,13699,1999,STEVENS INTL INC  -SER A COM,75-2159407
STEVENS GRAPHICS CORP ,13699,2000,STEVENS INTL INC  -SER A COM,75-2159407
STEVENS GRAPHICS CORP ,13699,2001,STEVENS INTL INC  -SER A COM,75-2159407
VIACOM INC ,13714,1995,PARAMOUNT GLOBAL,04-2949533
VIACOM INC ,13714,1996,PARAMOUNT GLOBAL,04-2949533
VIACOM INC ,13714,1997,PARAMOUNT GLOBAL,04-2949533
VIACOM INC ,13714,1998,PARAMOUNT GLOBAL,04-2949533
VIACOM INC ,13714,1999,PARAMOUNT GLOBAL,04-2949533
VIACOM INC ,13714,2000,PARAMOUNT GLOBAL,04-2949533
VIACOM INC ,13714,2001,PARAMOUNT GLOBAL,04-2949533
VIACOM INC ,13714,2002,PARAMOUNT GLOBAL,04-2949533
TELEMUNDO GROUP INC ,13878,1995,TELEMUNDO GROUP INC  -CL A,13-3348686
TELEMUNDO GROUP INC ,13878,1996,TELEMUNDO GROUP INC  -CL A,13-3348686
TELEMUNDO GROUP INC ,13878,1997,TELEMUNDO GROUP INC  -CL A,13-3348686
TELEMUNDO GROUP INC ,13878,1998,TELEMUNDO GROUP INC  -CL A,13-3348686
EASTERN ENVIRONMENTAL SVC INC ,13894,1995,EASTN ENVIRONMENT SVC,59-2840783
EASTERN ENVIRONMENTAL SVC INC ,13894,1996,EASTN ENVIRONMENT SVC,59-2840783
JOHNSON WORLDWIDE ASSOCIATES INC ,13906,1995,JOHNSON OUTDOORS INC  -CL A,39-1536083
JOHNSON WORLDWIDE ASSOCIATES INC ,13906,1996,JOHNSON OUTDOORS INC  -CL A,39-1536083
JOHNSON WORLDWIDE ASSOCIATES INC ,13906,1997,JOHNSON OUTDOORS INC  -CL A,39-1536083
JOHNSON WORLDWIDE ASSOCIATES INC ,13906,1998,JOHNSON OUTDOORS INC  -CL A,39-1536083
JOHNSON WORLDWIDE ASSOCIATES INC ,13906,1999,JOHNSON OUTDOORS INC  -CL A,39-1536083
JOHNSON WORLDWIDE ASSOCIATES INC ,13906,2000,JOHNSON OUTDOORS INC  -CL A,39-1536083
JOHNSON WORLDWIDE ASSOCIATES INC ,13906,2001,JOHNSON OUTDOORS INC  -CL A,39-1536083
JOHNSON WORLDWIDE ASSOCIATES INC ,13906,2002,JOHNSON OUTDOORS INC  -CL A,39-1536083
NORTHLAND CRANBERRIES INC ,14002,1995,NORTHLAND CRANBERRIES  -CL A,39-1583759
NORTHLAND CRANBERRIES INC ,14002,1996,NORTHLAND CRANBERRIES  -CL A,39-1583759
NORTHLAND CRANBERRIES INC ,14002,1997,NORTHLAND CRANBERRIES  -CL A,39-1583759
NORTHLAND CRANBERRIES INC ,14002,1998,NORTHLAND CRANBERRIES  -CL A,39-1583759
NORTHLAND CRANBERRIES INC ,14002,1999,NORTHLAND CRANBERRIES  -CL A,39-1583759
NORTHLAND CRANBERRIES INC ,14002,2000,NORTHLAND CRANBERRIES  -CL A,39-1583759
NEIMAN MARCUS GROUP INC ,14007,1999,NEIMAN MARCUS GROUP LTD LLC,20-3509435
NEIMAN MARCUS GROUP INC ,14007,2000,NEIMAN MARCUS GROUP LTD LLC,20-3509435
NEIMAN MARCUS GROUP INC ,14007,2001,NEIMAN MARCUS GROUP LTD LLC,20-3509435
NEIMAN MARCUS GROUP INC ,14007,2002,NEIMAN MARCUS GROUP LTD LLC,20-3509435
ALBANY INTERNATIONAL CORP NEW ,14084,1994,ALBANY INTL CORP  -CL A,14-0462060
ALBANY INTERNATIONAL CORP NEW ,14084,1995,ALBANY INTL CORP  -CL A,14-0462060
ALBANY INTERNATIONAL CORP NEW ,14084,1996,ALBANY INTL CORP  -CL A,14-0462060
ALBANY INTERNATIONAL CORP NEW ,14084,1997,ALBANY INTL CORP  -CL A,14-0462060
ALBANY INTERNATIONAL CORP NEW ,14084,1998,ALBANY INTL CORP  -CL A,14-0462060
ALBANY INTERNATIONAL CORP NEW ,14084,1999,ALBANY INTL CORP  -CL A,14-0462060
ALBANY INTERNATIONAL CORP NEW ,14084,2000,ALBANY INTL CORP  -CL A,14-0462060
ALBANY INTERNATIONAL CORP NEW ,14084,2001,ALBANY INTL CORP  -CL A,14-0462060
ALBANY INTERNATIONAL CORP NEW ,14084,2002,ALBANY INTL CORP  -CL A,14-0462060
KIMMINS ENVIRONMENTAL SVC CORP ,14162,1995,KIMMINS CORP,59-3598343
KIMMINS ENVIRONMENTAL SVC CORP ,14162,1996,KIMMINS CORP,59-3598343
